title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
® Rising threats of AI-driven child sexual abuse material,"Krishna S, Dubrosa F, Milanaik R",Pediatrics,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,307,306,2025-09-06T21:15:41.659008
® Subliminal mortality salience does not increase physical strength output in double-blind randomized controlled trial,"Bartenschlager CTJ, Jansen P",Front. Psychol.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,308,307,2025-09-06T21:15:41.659008
"® ""I worry about my kids' safety when they visit"": mothers' perceptions of father/child post- separation contact in the context of IPV","Tutty LM, Nixon KL, Lorraine Radtke H",Violence Against Women,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,1,1,2025-09-06T21:16:57.312222
"® A systematic review of the literature on community-level child protection in low- and middle- income countries - Ellermeijer REC, Robinson MA, Guevara AF, O'Hare G, Veldhuizen CIS, Wessells M, Reis R, Jordans MJD. Vulnerable Child. Youth Stud. 2023; 18(3): 309-329. A wall of treatments: An integrative problem-solving approach to the prevention of stone- throwing in East Jerusalem","Hasisi B, Itskovich E, Khoury-Kassabri M",Criminol. Public Policy,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,2,2,2025-09-06T21:16:57.312222
"® Associations between cannabis use, opioid misuse and severe psychological distress in adolescents: a cross-sectional school-based study: cannabis, opioids, and mental health","Sampasa-Kanyinga H, Chaput JP, Mougharbel F, Hamilton HA",Drug Alcohol Depend.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,3,3,2025-09-06T21:16:57.312222
® Childhood maltreatment and non-suicidal self-injury in adolescents: testing a moderated mediating model,"Gong X, Zhang L",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,4,4,2025-09-06T21:16:57.312222
"® Distracted and unfocused driving in supervised and unsupervised teen drivers: associations with sleep, inattention, and cognitive disengagement syndrome symptoms","Beanland V, Ritchie C, Ousset C, Galland BC, Schaughency EA",Transp. Res. F Traffic Psychol. Behav.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,5,5,2025-09-06T21:16:57.312222
"® Experiences of interpersonal violence in sport and perceived coaching style among college athletes - Zogg CK, Runquist EB, Amick M, Gilmer G, Milroy JJ, Wyrick DL, Grimm K, Tuakli-Wosornu YA. JAMA Netw. Open 2024; 7(1): e2350248. Exploring the association between air pollution and active school transportation: perceptions of children and youth in India","Bhawra J, Patel J, Khadilkar A, Katapally TR",Youth (Basel),2023,https://www.safetylit.org/week/2024/240121.pdf,240121,6,6,2025-09-06T21:16:57.312222
"® Fatal accidental drowning in Minnehaha County, South Dakota, 1880-1939","Schulte L, Petersen E, O'Connor H, Mohs J, Reuter A, Travers H",S. Dak. J. Med.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,7,7,2025-09-06T21:16:57.312222
"® Homicide of children through violence, abuse or neglect in a small Nordic welfare society",Freysteinsdóttir FJ,Nord. Welf. Res.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,8,8,2025-09-06T21:16:57.312222
® Intimate partner violence during pregnancy against adolescents in sub-Saharan Africa: a systematic review,"Adjimi Nyemgah C, Ranganathan M, Stöckl H",Inj. Prev.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,9,9,2025-09-06T21:16:57.312222
® Minor-focused sextortion by adult strangers: a crime script analysis of newspaper and court cases,"O'Malley RL, Holt K, Holt TJ, Rodriguez J",Criminol. Public Policy,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,10,10,2025-09-06T21:16:57.312222
® Pediatrics. Consultation in pediatric for children exposed to domestic violence,"Sangsue J, Sandoz V, Kabwiku E, Depallens S",Rev. Med. Suisse,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,11,11,2025-09-06T21:16:57.312222
® Preventing selfie-related incidents: taking a public health approach to reduce unnecessary burden on emergency medicine services,"Cornell S, Brander RW, Peden AE",Emerg. Med. Australas.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,12,12,2025-09-06T21:16:57.312222
"® Sleep measures as a predictor of suicidal ideation among high-risk adolescents - Ratzon R, Reiter J, Goltser-Dubner T, Segman R, Weisstub EG, Benarroch F, Ran SRZ, Kianski E, Giesser R, Weinberg PB, Ben-Ari A, Sela Y, Nitsan MB, Lotan A, Shalev A. Eur. Child Adolesc. Psychiatry 2024; ePub(ePub): ePub. Sleep quality impacts the link between reactivity to uncertain threat and anxiety and alcohol use in youth","Jenkins KC, Difatta J, Jones EE, Kreutzer KA, Way BM, Phan KL, Gorka SM",Psychophysiology,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,13,13,2025-09-06T21:16:57.312222
"® The association between childhood trauma and tobacco smoking in patients with psychosis, unaffected siblings, and healthy controls - de With J, van der Heijden S, van Amelsvoort T, Daemen M, Simons C, Alizadeh B, van Aalst D, de Haan L, Vermeulen J, Schirmbeck F. Eur. Arch. Psychiatry Clin. Neurosci. 2024; ePub(ePub): ePub. The effect of the 'Swim Reaper' program on water safety awareness, drowning mortality and morbidity among males aged 15-34 years in Aotearoa, New Zealand","Peden AE, Williamson S, Fozard F, Hanly M, Moller H",J. Saf. Res.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,14,14,2025-09-06T21:16:57.312222
® The prevalence of child sexual abuse with online sexual abuse added,"Finkelhor D, Turner H, Colburn D",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,15,15,2025-09-06T21:16:57.312222
® A novel home-based telerehabilitation program targeting fall prevention in Parkinson disease: a preliminary trial,"Afshari M, Hernandez AV, Joyce JM, Hauptschein AW, Trenkle KL, Stebbins GT, Goetz CG",Neurol. Clin. Pract.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,16,16,2025-09-06T21:16:57.312222
"® Improved accuracy and efficiency of primary care fall risk screening of older adults using a machine learning approach - Song W, Latham NK, Liu L, Rice HE, Sainlaire M, Min L, Zhang L, Thai T, Kang MJ, Li S, Tejeda C, Lipsitz S, Samal L, Carroll DL, Adkison L, Herlihy L, Ryan V, Bates DW, Dykes PC. J. Am. Geriatr. Soc. 2024; ePub(ePub): ePub. Improving safety performance of construction workers through cognitive function training","Ahn S, Moon H, Chung ST",Int. J. Adv. Smart Converg.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,17,17,2025-09-06T21:16:57.312222
"® Age: Infants and Children ""Bike trains"" to school to increase cycling adoption and bikeability: results from the Lisbon city program","Bernardino J, Sobral R, Vieira L, Henriques IC, Knapic S, Cambão M",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,18,18,2025-09-06T21:16:57.312222
"® Adverse childhood experiences, cognitive functioning, depression, and anxiety in adulthood - Bing-Canar H, Stocks JK, Khan H, Rauch AA, Obolsky MA, Lapitan-Moore F, Phillips MS, Soble JR, Pliskin NH, Song W, Resch ZJ. Psychol. Trauma 2024; ePub(ePub): ePub. An evaluation of the use of the child and adolescent scale of participation (CASP) to measure social participation after pediatric ABI in a specialist service in East Anglia","Wolters L, White WF, Ellerton H, Watson S, Psaila K, Ford C, Gracey F",Dev. Neurorehabil.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,19,19,2025-09-06T21:16:57.312222
"® Childhood maltreatment and engaging in NSSI for automatic-negative reinforcement: the mediating role of alexithymia and moderating role of help-seeking attitudes - Ke J, Wu J, Zhao W, Wang Y, Zhang Z, Tong Q, Guo Z, Wen Y, Li N, Yu F, Xie S, Zhu C, Wang K, Zhang L. J. Affect. Disord. 2024; ePub(ePub): ePub. Childhood maltreatment and non-suicidal self-injury in adolescents: testing a moderated mediating model","Gong X, Zhang L",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,20,20,2025-09-06T21:16:57.312222
"® Epidemiological characteristics of injury deaths among children and adolescents in China, 2010-2020","Luo X, Zhang L, Wang W, Yang J, Chang Y",Chin. J. Sch. Health,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,21,21,2025-09-06T21:16:57.312222
® Firearm-related tips in a statewide school anonymous reporting system,"Thulin EJ, French A, Messman E, Masi R, Heinze JE",Pediatrics,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,22,22,2025-09-06T21:16:57.312222
® Juvenile delinquecy and substance abuse; the dynamic duo,Osa IG,Wukari Int. Stud. J.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,23,23,2025-09-06T21:16:57.312222
"® The association between childhood trauma and tobacco smoking in patients with psychosis, unaffected siblings, and healthy controls - de With J, van der Heijden S, van Amelsvoort T, Daemen M, Simons C, Alizadeh B, van Aalst D, de Haan L, Vermeulen J, Schirmbeck F. Eur. Arch. Psychiatry Clin. Neurosci. 2024; ePub(ePub): ePub. The hidden impact of alcohol on young victims: an analysis of alcohol-related police offences resulting in hospitalisation","Sims SA, Pereira G, Fatovich D, Preen D, O'Donnell M",BMC Public Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,25,25,2025-09-06T21:16:57.312222
"® Violence experienced by orphans in institutionalized care and family settings in Nigeria - Gabriel Akintomide A, Bukola Babalola O, Oyewunmi Ekundayo O, Kolawole Aliyu T, Mojirayo Afolabi M, Olayemi Salami J, Olakunbi Ojo O. Vulnerable Child. Youth Stud. 2023; 18(4): 581-594. WHO urges countries to invest in drowning prevention to protect children",No Authors Listed,Saudi Med. J.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,26,26,2025-09-06T21:16:57.312222
® Applying constructivism in driving teacher education: analysis based on transcripts of videotaped lessons,"Ainjärv H, Laas K",Transp. Res. F Traffic Psychol. Behav.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,27,27,2025-09-06T21:16:57.312222
® Depression and help-seeking behaviors among college students: findings from the Healthy Minds Study 2018-2019,"Raposa ME, Smithers DJ, Coleman CM, Harlow BL",J. Am. Coll. Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,28,28,2025-09-06T21:16:57.312222
® Factor structure of academic resilience among Polish and Ukrainian students involved in remote education caused by Covid-19 and military aggression,"Matusevych T, Demeshkant N, Trusz S",Sci. Rep.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,29,29,2025-09-06T21:16:57.312222
® Links between aggressive sexual fantasies and sexual coercion: a replication and extension of a multifactorial model,"Birke JB, Jern P, Johansson A, Bondü R",Arch. Sex. Behav.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,30,30,2025-09-06T21:16:57.312222
"® Prevalence and correlates of intimate partner violence victimization among urban adolescents and young adults living with perinatally-acquired HIV infection or perinatal HIV exposure - Attoh-Okine ND, Corbeil T, Poku O, Kluisza L, Liotta L, Morrison C, Dolezal C, Robbins RN, Kreniske P, Abrams EJ, Wiznia A, Mellins CA. J. Acquir. Immune Defic. Syndr. (LWW) 2024; 95(2): 107-116. Prevalence and risk factors of postpartum depression among women attending primary healthcare centers in northern of West Bank/ Palestine: a cross-sectional study, 2022","Wildali D, Nazzal S, Hamshari S, Belkebir S",BMC Womens Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,31,31,2025-09-06T21:16:57.312222
® States of mind with respect to attachment: a comparative study between women who killed their children and mothers diagnosed with post-partum depression,"Giacchetti N, Lattanzi GM, Aceti F, Vanacore N, Williams R",Nord. J. Psychiatry,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,32,32,2025-09-06T21:16:57.312222
® Alcohol and Other Drugs A metabolomics-based study on the discriminative classification models and toxicological mechanism of estazolam fatal intoxication,"Dai X, Bai R, Xie B, Xiang J, Miao X, Shi Y, Yu F, Cong B, Wen D, Ma C",Metabolites (Basel),2023,https://www.safetylit.org/week/2024/240121.pdf,240121,33,33,2025-09-06T21:16:57.312222
"® Associations of adolescent school social networks, gender norms, and adolescent-to-young adult changes in male gender expression with young adult substance use","Glasser NJ, Jameson JC, Tung EL, Lindau ST, Pollack HA",J. Adolesc. Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,34,34,2025-09-06T21:16:57.312222
"® Immigration and police perceptions of a ""war on police"" in a U.S.-Mexico border town","Luo F, Carey MT, Updegrove AH, Cho A",Int. Criminol.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,35,35,2025-09-06T21:16:57.312222
"® Off-premises demand elasticities for pure alcohol in five Latin American countries: the case of Argentina, Chile, Costa Rica, Honduras, and Uruguay","Paraje G, Araya D, Monteiro M",Int. J. Drug Policy,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,36,36,2025-09-06T21:16:57.312222
® Sales to apparently intoxicated customers in three states with different histories of responsible beverage service training,"Buller DB, Woodall WG, Saltz R, Martinez L, Small A, Chirico N, Cutter GR",J. Stud. Alcohol Drugs,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,37,37,2025-09-06T21:16:57.312222
® The hidden impact of alcohol on young victims: an analysis of alcohol-related police offences resulting in hospitalisation,"Sims SA, Pereira G, Fatovich D, Preen D, O'Donnell M",BMC Public Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,38,38,2025-09-06T21:16:57.312222
® Factors influencing postmortem catecholamine level and its correlations with agony time and cause of death in medicolegal autopsy,"Lee SS, Cheong H",J. Korean Med. Sci.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,39,39,2025-09-06T21:16:57.312222
® Co-designing a farm safety gamified educational resource with secondary school students and their teachers: qualitative study protocol,"Peden AE, Alonzo D, McMillan F, Tran TP, Hawke C, Ivers R, Franklin RC",Int. J. Qual. Methods,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,40,40,2025-09-06T21:16:57.312222
® Contextualizing disaster phases using social media data: hurricane risk visualizations during the forecast and warning phase of Hurricane Irma,"Prestley R, Morss RE",Weather Clim. Soc.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,41,41,2025-09-06T21:16:57.312222
® Hurricane risk perceptions and evacuation decision-making in the postvaccine era of COVID- 19 in U.S. coastal states impacted by North Atlantic hurricanes,"Collins J, Dunn EA, Jones RK, Polen A, Rao NR, Murphy S, Welford M",Weather Clim. Soc.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,42,42,2025-09-06T21:16:57.312222
